model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9999876543209876,0.9999876543209877,0.9999876556925774,0.9999876543209877,0.9999876543209495,0.0001854646497306487,3.0027492605705148e-05,0.00013198856577781282,0.5595633652314046,6.858879919568651e-10,0.0,0.0,313.3590792999991,0.21886803333230395,27000.0,535.3333333333334,0.9801728395061727,2.1383343303331362e-05,2.1383343303267262e-05,2.1380967640230684e-05,2.1383343303267262e-05,2.138334336935308e-05,1.2664995816166058e-06,9.773763511799397e-07,2.437927511864623e-05,0.021848180722521763,1.1879928503706836e-09,0.0,0.0,3.0371321855861537,0.025633568435129764,0.0,13.796134724383252,0.0005109679527549256
