model,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,train_seconds_mean,train_seconds_std,predict_seconds_mean,predict_seconds_std
decision_tree_all,0.9405940594059405,0.0,0.9416551365035404,0.00020111858487305886,0.9405940594059405,0.0,0.9408191616086038,6.867453403979254e-05,0.02906526666871893,0.0013927904685016785,0.000675899995258078,0.00025484667127438117
decision_tree_chi2,0.9438943894389439,0.0022865357195628842,0.944638717114182,0.001994042120249869,0.9438943894389439,0.0022865357195628842,0.9440499138305669,0.002209458195078245,0.026970833326534677,0.00038188405799327205,0.0003316000026340286,3.751359605051037e-05
random_forest_all,0.9537953795379538,0.0022865357195628842,0.9542350534524009,0.0022262343343866656,0.9537953795379538,0.0022865357195628842,0.9537108704573146,0.0023030206950939366,0.5003946000069845,0.016758523813939535,0.05068406666396186,0.001049513623084847
random_forest_chi2,0.9531353135313531,0.0011432678597814302,0.9536298430921994,0.0014068598158948592,0.9531353135313531,0.0011432678597814302,0.9530865846567074,0.0011927237679185848,0.516347833336719,0.03567825944915272,0.04792246667784639,0.006936572287725583
svm_all,0.9326732673267327,0.0,0.933612441556367,0.0,0.9326732673267326,0.0,0.9323791432145091,0.0,0.041704199985057734,0.001293567826620226,0.016097166672504198,0.0009154122104055318
svm_chi2,0.9326732673267327,0.0,0.933612441556367,0.0,0.9326732673267326,0.0,0.9323791432145091,0.0,0.03682690000277944,0.0016524515049212989,0.01658253333880566,0.0019992480550293443
weighted_rf_chi2,0.9531353135313531,0.0011432678597814302,0.9536298430921994,0.0014068598158948592,0.9531353135313531,0.0011432678597814302,0.9530865846567074,0.0011927237679185848,0.8191800333346085,0.04476325670576411,0.027914666658034548,0.0004479816672144781
