,precision,recall,f1-score,support
Bot,0.9711538461538461,1.0,0.9853658536585366,101.0
Brute Force,0.9473684210526315,0.8910891089108911,0.9183673469387755,101.0
DoS/DDoS,0.98,0.9702970297029703,0.9751243781094527,101.0
Normal,0.97,0.9603960396039604,0.9651741293532339,101.0
Web Attack,0.8962264150943396,0.9405940594059405,0.9178743961352657,101.0
accuracy,0.9524752475247524,0.9524752475247524,0.9524752475247524,0.9524752475247524
macro avg,0.9529497364601636,0.9524752475247524,0.9523812208390527,505.0
weighted avg,0.9529497364601635,0.9524752475247524,0.9523812208390529,505.0
