model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7497338537970192,0.4961902939697702,0.5195190407224815,1.5084905766145071,0.07484466650558523,0.15805480852886808,0.5002349990774524,1.6628924999968149,0.12750290000258246,22544
extra_trees_chi2,0.7493789921930447,0.5555829705595904,0.5772475925692652,1.4229894030708996,0.06615441479711838,0.12656119327682128,0.5198221932280274,1.9519960999969044,0.11161279999942053,22544
cfrg_forest_chi2,0.7500443577004968,0.49731012229196636,0.5203697098230056,2.341602003120839,0.09862094019533324,0.24475814677123023,0.686692299764337,9.257533699994383,1.1157363000020268,22544
