model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7255866491765048,0.5735050887637653,0.49863207171458573,0.6611063426053576,0.03288971440229644,0.05782197010413407,0.17362898084974887,4.06416559999343,0.2330740000033984,82332
extra_trees_chi2,0.6826507311859301,0.5412197248987677,0.44831275169463264,0.7793012163743076,0.037830104608995004,0.05336939237203798,0.12575624946338115,3.044676500001515,0.2688962000029278,82332
cfrg_forest_chi2,0.7115823738036243,0.6002890836839804,0.49160851191115906,0.8820485226073163,0.04401150535181545,0.206917786836994,0.6164640621766797,18.22290040000371,5.460364699996717,82332
