model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,brier_macro_mean,brier_macro_std,ece_mean,ece_std,mce_mean,mce_std,train_seconds_mean,train_seconds_std,predict_seconds_mean,predict_seconds_std
cfrg_forest_chi2,0.9617161716171617,0.0011432678597814543,0.9617161716171617,0.0011432678597814543,0.9631596567866442,0.0013175538790697757,0.9617161716171617,0.0011432678597814543,0.9618245246410391,0.0011444728200088847,0.1472453540362159,0.004882550562687556,0.014191145014874252,0.0004334116986976758,0.021040517660811425,0.0012580430674392126,0.21575822461258312,0.011662294838081401,0.3702189999991485,0.0025932132740129053,0.027636666665785015,0.0006562473789268976
equal_rf_all,0.9577557755775578,0.0022865357195628842,0.9577557755775578,0.0022865357195628842,0.9587246606760816,0.0025232654183625766,0.9577557755775578,0.0022865357195628842,0.9578512706117258,0.0022964661050652916,0.13526840326561915,0.0023684026368259083,0.01395846405427986,0.00022513685284321634,0.02579865590391851,0.00037014657260194477,0.25767759147454067,0.10636210171231045,0.20127040000079433,0.006102479141496103,0.0274274666638424,0.00021528196401972416
equal_rf_chi2,0.9597359735973597,0.0011432678597814543,0.9597359735973597,0.0011432678597814543,0.960890960777624,0.001294388996412138,0.9597359735973597,0.0011432678597814543,0.9598422584936085,0.001144440041455843,0.13328102359256636,0.0017194134573900056,0.013816859389217305,0.00016766595122042272,0.026243733259942118,0.0009853920998134555,0.42179327659047255,0.18110670989943478,0.21193960000042958,0.01949194464205054,0.027066066664701793,0.0008490232402720155
extra_trees_chi2,0.9491749174917491,0.0030248024389147453,0.9491749174917491,0.0030248024389147453,0.9512118657681187,0.003090528385234906,0.9491749174917491,0.0030248024389147453,0.9489758782326333,0.0030533851449315724,0.15041928210443611,0.001980113705552024,0.015131500239934816,0.0002301583623945397,0.038412826416181524,0.004338935616886062,0.36002711207610155,0.017215831949974274,0.11596230000092571,0.0016150176199330765,0.027094166667666286,0.0005968753732168924
