,precision,recall,f1-score,support
Bot,0.9528301886792453,1.0,0.9758454106280193,101.0
Brute Force,1.0,0.8811881188118812,0.9368421052631579,101.0
DoS/DDoS,0.99,0.9801980198019802,0.9850746268656716,101.0
Normal,0.93,0.9207920792079208,0.9253731343283582,101.0
Web Attack,0.9,0.9801980198019802,0.9383886255924171,101.0
accuracy,0.9524752475247524,0.9524752475247524,0.9524752475247524,0.9524752475247524
macro avg,0.9545660377358491,0.9524752475247524,0.9523047805355249,505.0
weighted avg,0.954566037735849,0.9524752475247524,0.9523047805355248,505.0
