,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.900990099009901,0.0,0.0,0.09900990099009901
DoS/DDoS,0.0,0.0,0.9801980198019802,0.019801980198019802,0.0
Normal,0.0,0.0,0.019801980198019802,0.9603960396039604,0.019801980198019802
Web Attack,0.0,0.0297029702970297,0.0,0.009900990099009901,0.9603960396039604
