model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9603960396039604,0.9603960396039604,0.9616382766131387,0.9603960396039604,0.9605030012596144,0.13521258101442526,0.01398371944287058,0.02629368053150491,0.2136543622169297,0.004722247867972598,0.015384615384615385,0.025000000000000005,8.923800366666304,0.11883029999929325,505.0,41.666666666666664,0.9174917491749176,0.0,0.0,1.3597399555105182e-16,0.0,0.0,0.0007643297148097729,0.00010977497001006856,0.0008385196731083076,0.018056649577203,8.947663683684856e-05,0.0,0.0020833333333333346,0.027388595313081687,0.003235033519848907,0.0,2.516611478423583,0.004983389066185318
