accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,protocol,seed,train_rows,test_rows,removed_train_rows,removed_test_rows,feature_count,n_estimators,min_samples_leaf,train_seconds,predict_seconds
0.7093110819608415,0.5352713190530379,0.45593103541624647,0.6820309938306806,0.034312229116026556,0.07139437275181094,official_split,42,175341,82332,0,0,60,100,2,5.018127600022126,0.6723503000102937
0.7067482874216586,0.5370050902832899,0.45767630538573767,0.6964641722362794,0.03467646676833648,0.07683481025134592,official_split,2024,175341,82332,0,0,60,100,2,4.976023399969563,0.6295106000034139
0.7093961035806248,0.5340723865437126,0.45751874956299243,0.6900096582410334,0.03440050350862765,0.07244704583212487,official_split,3407,175341,82332,0,0,60,100,2,4.859728300012648,0.6803724999772385
0.7429225786342508,0.5685971837141903,0.4834147597360003,0.5865177122897524,0.030482283491276418,0.051217666290156054,remove_test_overlap,42,175341,73791,0,8541,60,100,2,4.876799400022719,0.5978186999564059
0.7398734262986001,0.5676174403720361,0.4854867860025943,0.5959842622378889,0.0307449110334601,0.0569511169408942,remove_test_overlap,2024,175341,73791,0,8541,60,100,2,4.826472299988382,0.6114575999672525
0.7427870607526663,0.5663553749713267,0.4864828468716329,0.588956586263374,0.030469940698725096,0.05216289963330552,remove_test_overlap,3407,175341,73791,0,8541,60,100,2,4.872060200024862,0.6224583999719471
0.7416080551828814,0.548660838510928,0.4758228710947564,0.5888830740308866,0.030516679605373503,0.052177517436607715,remove_both_overlap,42,165062,73791,10279,8541,60,100,2,4.643793099967297,0.5790007000323385
0.7415945033947229,0.5516478128810947,0.4752094098247192,0.5911501256605203,0.030423228089891386,0.053851571817873166,remove_both_overlap,2024,165062,73791,10279,8541,60,100,2,4.550789300003089,0.6244114000000991
0.7409440175631175,0.5514234802573255,0.47999466609690333,0.5897361352001985,0.030575753577551858,0.05150419274662753,remove_both_overlap,3407,165062,73791,10279,8541,60,100,2,4.5827176999882795,0.6209949000040069
