,precision,recall,f1-score,support
Bot,0.6912114014251781,0.9965753424657534,0.8162692847124825,292.0
Brute Force,0.9873333333333333,0.9296924042686755,0.9576462980924668,1593.0
DoS/DDoS,0.999333444425929,0.9995999599959996,0.9994666844438519,29997.0
Normal,0.9993303870362931,0.9949664988832961,0.9971436684650976,29999.0
Web Attack,0.39893617021276595,0.7425742574257426,0.5190311418685121,101.0
accuracy,0.99512761769546,0.99512761769546,0.99512761769546,0.99512761769546
macro avg,0.8152289472866998,0.9326816926078936,0.857911415516482,61982.0
weighted avg,0.9965936222702395,0.99512761769546,0.9956216058351255,61982.0
