,precision,recall,f1-score,support
Bot,0.9901960784313726,1.0,0.9950738916256158,101.0
Brute Force,0.8518518518518519,0.9108910891089109,0.8803827751196173,101.0
DoS/DDoS,0.98,0.9702970297029703,0.9751243781094527,101.0
Normal,0.9795918367346939,0.9504950495049505,0.964824120603015,101.0
Web Attack,0.9072164948453608,0.8712871287128713,0.8888888888888888,101.0
accuracy,0.9405940594059405,0.9405940594059405,0.9405940594059405,0.9405940594059405
macro avg,0.9417712523726559,0.9405940594059405,0.9408588108693181,505.0
weighted avg,0.9417712523726559,0.9405940594059405,0.9408588108693179,505.0
