,precision,recall,f1-score,support
DoS,0.9629002202270032,0.7443687794656888,0.8396484230740823,7636.0
Normal,0.6488193300384404,0.9733292142930697,0.778615264220108,9711.0
Probe,0.8344988344988346,0.5914911193721603,0.6922890983804689,2421.0
R2L,0.9792899408284024,0.12218530823181986,0.21726288152280931,2709.0
U2R,0.3684210526315789,0.1044776119402985,0.16279069767441862,67.0
accuracy,0.7499112845990064,0.7499112845990064,0.7499112845990064,0.7499112845990064
macro avg,0.7587858756448519,0.5071704066606075,0.5381212729743774,22544.0
weighted avg,0.8140211557047918,0.7499112845990064,0.7207324440828491,22544.0
