,precision,recall,f1-score,support
DoS,0.9611331836241147,0.7286537454164485,0.828901303538175,7636.0
Normal,0.6652589464325406,0.92462156317578,0.7737849017580145,9711.0
Probe,0.6836091410559496,0.7166460140437836,0.6997378503730591,2421.0
R2L,0.9618573797678275,0.21410114433370248,0.3502415458937198,2709.0
U2R,0.2905982905982906,0.5074626865671642,0.3695652173913043,67.0
accuracy,0.7492902767920511,0.7492902767920511,0.7492902767920511,0.7492902767920511
macro avg,0.7124913882957447,0.6182970307073757,0.6044461637908547,22544.0
weighted avg,0.8019740097905308,0.7492902767920511,0.7324053445676927,22544.0
