,precision,recall,f1-score,support
DoS,0.9629002202270032,0.7443687794656888,0.8396484230740823,7636.0
Normal,0.6486616334934797,0.9732262382864793,0.7784687615831308,9711.0
Probe,0.8344988344988346,0.5914911193721603,0.6922890983804689,2421.0
R2L,0.9791044776119403,0.12107788851974899,0.21550591327201052,2709.0
U2R,0.35,0.1044776119402985,0.16091954022988506,67.0
accuracy,0.7497338537970192,0.7497338537970192,0.7497338537970192,0.7497338537970192
macro avg,0.7550330331662515,0.5069283275168751,0.5373663473079155,22544.0
weighted avg,0.8138761937846436,0.7497338537970192,0.7204526498294832,22544.0
