model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7252344167516883,0.5667748093320342,0.49524850523587666,0.6575756825417199,0.032947891779989386,0.06293781022307837,0.17154490062644734,3.740078700000595,0.1791557999968063,82332
extra_trees_chi2,0.6819705582276636,0.5408426702113924,0.4465555403291274,0.7735179833292277,0.03774480852447128,0.05414011016813112,0.11875009981016901,2.660269599997264,0.20206120000511874,82332
cfrg_forest_chi2,0.7109143467910412,0.5932559531229258,0.48979852477597563,0.8836729025950172,0.044305299870197205,0.2095984564396718,0.6211463400693326,17.05268090000027,5.517726099998981,82332
