,precision,recall,f1-score,support
Bot,0.9901960784313726,1.0,0.9950738916256158,101.0
Brute Force,0.9285714285714286,0.900990099009901,0.914572864321608,101.0
DoS/DDoS,0.9705882352941176,0.9801980198019802,0.9753694581280788,101.0
Normal,0.99,0.9801980198019802,0.9850746268656716,101.0
Web Attack,0.883495145631068,0.900990099009901,0.8921568627450981,101.0
accuracy,0.9524752475247524,0.9524752475247524,0.9524752475247524,0.9524752475247524
macro avg,0.9525701775855973,0.9524752475247524,0.9524495407372144,505.0
weighted avg,0.9525701775855975,0.9524752475247524,0.9524495407372146,505.0
