,precision,recall,f1-score,support
Bot,1.0,1.0,1.0,101.0
Brute Force,0.9680851063829787,0.900990099009901,0.9333333333333333,101.0
DoS/DDoS,0.9801980198019802,0.9801980198019802,0.9801980198019802,101.0
Normal,0.97,0.9603960396039604,0.9651741293532339,101.0
Web Attack,0.8899082568807339,0.9603960396039604,0.9238095238095239,101.0
accuracy,0.9603960396039604,0.9603960396039604,0.9603960396039604,0.9603960396039604
macro avg,0.9616382766131386,0.9603960396039604,0.9605030012596144,505.0
weighted avg,0.9616382766131385,0.9603960396039604,0.9605030012596142,505.0
