,precision,recall,f1-score,support
Bot,0.9387096774193548,0.9965753424657534,0.9667774086378738,292.0
Brute Force,0.991180461329715,0.9171374764595104,0.9527225301597653,1593.0
DoS/DDoS,0.9986666666666667,0.9986666666666667,0.9986666666666667,3000.0
Normal,0.997319932998325,0.9923333333333333,0.9948203842940685,3000.0
Web Attack,0.39631336405529954,0.8514851485148515,0.5408805031446541,101.0
accuracy,0.9780866516403707,0.9780866516403707,0.9780866516403707,0.9780866516403707
macro avg,0.8644380204938722,0.9512395934880231,0.8907734985806057,7986.0
weighted avg,0.9868571436851048,0.9780866516403707,0.9811014372109418,7986.0
