tree_score,tree_weight
0.9108910891089108,0.0033350733716141735
0.9069306930693068,0.0033205730526071715
0.9089108910891088,0.0033278232121106725
0.9108910891089108,0.0033350733716141735
0.9267326732673267,0.0033930746476421828
0.9247524752475247,0.0033858244881386813
0.9128712871287128,0.003342323531117675
0.9029702970297029,0.003306072733600169
0.8990099009900989,0.003291572414593167
0.8970297029702969,0.0032843222550896656
0.9029702970297029,0.003306072733600169
0.9207920792079207,0.0033713241691316793
0.8970297029702969,0.0032843222550896656
0.9168316831683168,0.003356823850124677
0.9247524752475247,0.0033858244881386813
0.9247524752475247,0.0033858244881386813
0.9089108910891088,0.0033278232121106725
0.9188118811881187,0.003364074009628178
0.9168316831683168,0.003356823850124677
0.9089108910891088,0.0033278232121106725
0.9108910891089108,0.0033350733716141735
0.9089108910891088,0.0033278232121106725
0.9227722772277227,0.0033785743286351803
0.9168316831683168,0.003356823850124677
0.8990099009900989,0.003291572414593167
0.9108910891089108,0.0033350733716141735
0.9108910891089108,0.0033350733716141735
0.9029702970297029,0.003306072733600169
0.9188118811881187,0.003364074009628178
0.9049504950495049,0.00331332289310367
0.9128712871287128,0.003342323531117675
0.9227722772277227,0.0033785743286351803
0.8831683168316831,0.003233571138565158
0.9089108910891088,0.0033278232121106725
0.9128712871287128,0.003342323531117675
0.9049504950495049,0.00331332289310367
0.9148514851485148,0.003349573690621176
0.9089108910891088,0.0033278232121106725
0.9227722772277227,0.0033785743286351803
0.9247524752475247,0.0033858244881386813
0.9267326732673267,0.0033930746476421828
0.9009900990099009,0.003298822574096668
0.893069306930693,0.0032698219360826637
0.9168316831683168,0.003356823850124677
0.9128712871287128,0.003342323531117675
0.9188118811881187,0.003364074009628178
0.8970297029702969,0.0032843222550896656
0.9069306930693068,0.0033205730526071715
0.9009900990099009,0.003298822574096668
0.9128712871287128,0.003342323531117675
0.9207920792079207,0.0033713241691316793
0.9168316831683168,0.003356823850124677
0.9207920792079207,0.0033713241691316793
0.9148514851485148,0.003349573690621176
0.9188118811881187,0.003364074009628178
0.9306930693069306,0.0034075749666491848
0.9029702970297029,0.003306072733600169
0.9069306930693068,0.0033205730526071715
0.9029702970297029,0.003306072733600169
0.9108910891089108,0.0033350733716141735
0.9089108910891088,0.0033278232121106725
0.8752475247524751,0.0032045705005511534
0.9108910891089108,0.0033350733716141735
0.9069306930693068,0.0033205730526071715
0.8990099009900989,0.003291572414593167
0.9227722772277227,0.0033785743286351803
0.9148514851485148,0.003349573690621176
0.9227722772277227,0.0033785743286351803
0.9089108910891088,0.0033278232121106725
0.9148514851485148,0.003349573690621176
0.9306930693069306,0.0034075749666491848
0.9108910891089108,0.0033350733716141735
0.9247524752475247,0.0033858244881386813
0.9148514851485148,0.003349573690621176
0.891089108910891,0.0032625717765791622
0.9049504950495049,0.00331332289310367
0.9188118811881187,0.003364074009628178
0.8990099009900989,0.003291572414593167
0.9227722772277227,0.0033785743286351803
0.9148514851485148,0.003349573690621176
0.895049504950495,0.0032770720955861646
0.9207920792079207,0.0033713241691316793
0.9069306930693068,0.0033205730526071715
0.9188118811881187,0.003364074009628178
0.9188118811881187,0.003364074009628178
0.9128712871287128,0.003342323531117675
0.9306930693069306,0.0034075749666491848
0.9128712871287128,0.003342323531117675
0.9029702970297029,0.003306072733600169
0.9009900990099009,0.003298822574096668
0.9089108910891088,0.0033278232121106725
0.9148514851485148,0.003349573690621176
0.9069306930693068,0.0033205730526071715
0.9089108910891088,0.0033278232121106725
0.9168316831683168,0.003356823850124677
0.9188118811881187,0.003364074009628178
0.9108910891089108,0.0033350733716141735
0.9168316831683168,0.003356823850124677
0.9128712871287128,0.003342323531117675
0.9029702970297029,0.003306072733600169
0.9168316831683168,0.003356823850124677
0.9089108910891088,0.0033278232121106725
0.9049504950495049,0.00331332289310367
0.9069306930693068,0.0033205730526071715
0.9227722772277227,0.0033785743286351803
0.8990099009900989,0.003291572414593167
0.8970297029702969,0.0032843222550896656
0.9108910891089108,0.0033350733716141735
0.9049504950495049,0.00331332289310367
0.9168316831683168,0.003356823850124677
0.8970297029702969,0.0032843222550896656
0.9049504950495049,0.00331332289310367
0.8990099009900989,0.003291572414593167
