,precision,recall,f1-score,support
Bot,0.9900990099009901,0.9900990099009901,0.9900990099009901,101.0
Brute Force,0.9278350515463918,0.8910891089108911,0.9090909090909091,101.0
DoS/DDoS,0.99,0.9801980198019802,0.9850746268656716,101.0
Normal,0.9696969696969697,0.9504950495049505,0.96,101.0
Web Attack,0.8796296296296297,0.9405940594059405,0.9090909090909091,101.0
accuracy,0.9504950495049505,0.9504950495049505,0.9504950495049505,0.9504950495049505
macro avg,0.9514521321547962,0.9504950495049505,0.9506710909896959,505.0
weighted avg,0.9514521321547963,0.9504950495049505,0.9506710909896959,505.0
