,precision,recall,f1-score,support
Bot,0.09899965505346671,0.9828767123287672,0.17988091507364462,292.0
Brute Force,0.9741672331747111,0.8995605775266792,0.935378590078329,1593.0
DoS/DDoS,0.9969179853138898,0.9990878938640133,0.9980017601076772,48240.0
Normal,0.9998361414195936,0.9904296626352641,0.9951106733776325,314200.0
Web Attack,0.20770877944325483,0.9603960396039604,0.3415492957746479,101.0
accuracy,0.991164186967999,0.991164186967999,0.991164186967999,0.991164186967999
macro avg,0.6555259588809832,0.9664701771917368,0.6899842468823862,364426.0
weighted avg,0.9983963112786275,0.991164186967999,0.9943979251834832,364426.0
