accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,dataset,model,seed,train_seconds,predict_seconds,test_samples,coverage,rejected_count
0.7146431521158237,0.5767334515572934,0.5070999387701971,0.5767334515572934,0.4999032442623646,0.6495235236503639,0.033290817452655275,0.0742308677817398,0.2405464957408111,0.06999158584101002,0.2264537982968731,0.2578884115781937,unsw,rccf,3407,1064.1178501999966,2.6420379000046523,82332,0.8942816887722878,8704
