model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7241777194772385,0.5537762366823905,0.4898673044757496,0.6645914396931736,0.03304381969520992,0.06235101809503559,0.18373200777154375,4.13516829999935,0.3890460000002349,82332
extra_trees_chi2,0.6819341203906136,0.5432521021192465,0.4502062541006713,0.7780431985989198,0.03784141831382829,0.05500372802278902,0.12440016043103233,2.9662224000021524,0.3918401000009908,82332
cfrg_forest_chi2,0.7096268765486081,0.5695556578771697,0.4831282215209695,0.7958786246619747,0.0400109305224898,0.17731303325827266,0.49869676415143377,20.601689799997985,7.002100200003042,82332
