accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,dataset,model,seed,train_seconds,predict_seconds,test_samples,coverage,rejected_count
0.7473828956706884,0.49302465177703747,0.7640521912114037,0.49302465177703747,0.5149584138673985,1.781921166571464,0.08659251691366594,0.20888244999913674,0.5314435856238149,0.06003567557248787,0.21843272548053227,0.23317925012840268,nsl,rccf,42,255.97177419999935,0.505740299995523,22544,0.6192334989354151,8584
