accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,dataset,model,seed,train_seconds,predict_seconds,test_samples,coverage,rejected_count
0.7473828956706884,0.49302465177703747,0.7640521912114037,0.49302465177703747,0.5149584138673985,1.781921166571464,0.08659251691366594,0.20888244999913674,0.5314435856238149,0.06003567557248787,0.21843272548053227,0.23317925012840268,nsl,rccf,42,255.97177419999935,0.505740299995523,22544,0.6192334989354151,8584
0.7478708303761533,0.49152652335996894,0.7682745378598639,0.49152652335996894,0.5128631080551577,1.7953081591141755,0.08655823689716181,0.21034718634255684,0.43061023026327067,0.05927867496984996,0.21118777723016263,0.23098473175514778,nsl,rccf,2024,255.07474250000087,0.47473420000460465,22544,0.6181689141234918,8608
0.748624911284599,0.49395874252546107,0.7795831237863131,0.49395874252546107,0.5162704696011865,1.4633727390623072,0.08664586027992743,0.2097225318980268,0.4835146820949253,0.058915066594299216,0.20576638738294725,0.23359947705094083,nsl,rccf,3407,241.36872910000238,0.48513049999746727,22544,0.6218506032647267,8525
