,precision,recall,f1-score,support
DoS,0.9612598955701532,0.7652185572539555,0.8521089958939903,7458.0
Normal,0.6353739668033063,0.9736381423128411,0.7689492517891997,9711.0
Probe,0.8530293941211757,0.587360594795539,0.6956947162426614,2421.0
R2L,0.9814814814814815,0.01924473493100944,0.03774928774928775,2754.0
U2R,0.2,0.005,0.00975609756097561,200.0
accuracy,0.7380234208658624,0.7380234208658624,0.7380234208658624,0.7380234208658624
macro avg,0.7262289475952234,0.47009240585866896,0.47285166984722293,22544.0
weighted avg,0.8049759162507308,0.7380234208658624,0.6925339221743929,22544.0
