model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9950239009482014,0.9324827580512336,0.812601249502025,0.9324827580512336,0.8559613684102798,0.013741393203603739,0.0015043951381700296,0.0014336085153003656,0.37422042095417457,6.333424323767797e-05,8.194874106246542e-05,0.0001916633711888709,687.5808002428577,0.5611260285721593,61982.0,6188.571428571428,0.9001553446392271,2.6109954300029553e-05,0.004186018305568343,0.0007804399008452447,0.004186018305568343,0.0015375676927302327,0.00028787073204400665,3.314622331590012e-05,0.0002301224804846688,0.23419553110690436,2.817457387240888e-06,9.582003510412456e-06,8.286772692870046e-06,22.276802364890763,0.06679081455965884,0.0,35.50989131146955,0.0005729065101395393
