model,accuracy_mean,balanced_accuracy_mean,macro_precision_mean,macro_recall_mean,macro_f1_mean,log_loss_mean,brier_mean,ece_mean,mce_mean,aurc_mean,risk_at_90_mean,risk_at_95_mean,train_seconds_mean,predict_seconds_mean,test_samples_mean,rejected_count_mean,coverage_mean,accuracy_std,balanced_accuracy_std,macro_precision_std,macro_recall_std,macro_f1_std,log_loss_std,brier_std,ece_std,mce_std,aurc_std,risk_at_90_std,risk_at_95_std,train_seconds_std,predict_seconds_std,test_samples_std,rejected_count_std,coverage_std
rccf,0.9784205693296603,0.9507009473677637,0.8670070167993673,0.9507009473677637,0.8920868831141778,0.05261067707269943,0.006272548784133411,0.007401527463070829,0.14572305829060953,0.0007996347644454076,0.00041736227045075126,0.004525284477834893,74.26772676666344,0.19783506666135509,7986.0,600.0,0.9248685199098422,0.0001445906008489226,0.0011214149673441538,0.0004325258825526282,0.0011214149673441538,0.0003666723674959512,0.0002678240870485705,6.669526492618378e-05,0.0003859873384572133,0.025953242086821232,2.126530761478939e-05,0.0,0.0003317004716519816,0.2459514809230851,0.0022539096239324215,0.0,8.54400374531753,0.001069872745469268
