model,seed,threshold,known_macro_f1,unknown_recall,known_false_rejection_rate,auroc,aupr,known_evaluation_samples,unknown_samples
equal_rf,2024,0.7073943665063112,0.9369032569243514,0.6878358573522227,0.042,0.9662623351245726,0.959683832060418,1000,2047
equal_rf_temperature_scaled,2024,0.7073943665041891,0.9369032569243514,0.6878358573522227,0.042,0.9662623351245726,0.959680507143207,1000,2047
equal_rf_conformal,2024,0.1,0.9274344553074704,0.42794333170493404,0.071,0.9662623351245726,0.959680507143207,1000,2047
cfrg_forest,2024,0.940545968603702,0.9204016909589665,0.007816316560820713,0.045,0.7912979970688813,0.8120633246242059,1000,2047
cfrg_forest_temperature_scaled,2024,0.8472964620784392,0.9191468818340578,0.006839276990718124,0.048,0.8214694675134342,0.8212454051385054,1000,2047
cfrg_forest_conformal,2024,0.1,0.9225259579313766,0.39960918417195895,0.071,0.8214694675134342,0.8212454051385054,1000,2047
