weight_strategy,accuracy,accuracy,macro_precision,macro_precision,macro_recall,macro_recall,macro_f1,macro_f1
,mean,std,mean,std,mean,std,mean,std
equal_weight,0.9557755775577558,0.005716339298907175,0.9579285808128345,0.005012721843891516,0.9557755775577558,0.005716339298907175,0.9556819431352929,0.005760431274254353
validation_balanced_accuracy,0.9557755775577558,0.005716339298907175,0.9579285808128345,0.005012721843891516,0.9557755775577558,0.005716339298907175,0.9556819431352929,0.005760431274254353
