,precision,recall,f1-score,support
DoS,0.9624124380659491,0.7552963260927863,0.8463676658402824,7458.0
Normal,0.646491588018055,0.9734321902996602,0.7769695475280484,9711.0
Probe,0.8361417780360255,0.5943824865757952,0.6948334138097537,2421.0
R2L,0.9787234042553191,0.11692084241103849,0.20888744729159908,2754.0
U2R,0.3684210526315789,0.035,0.0639269406392694,200.0
accuracy,0.7476046841731725,0.7476046841731725,0.7476046841731725,0.7476046841731725
macro avg,0.7584380522013855,0.49500636907585605,0.5181970030217906,22544.0
weighted avg,0.809489863591637,0.7476046841731725,0.7153838910878297,22544.0
