,precision,recall,f1-score,support
Bot,0.9326923076923077,0.9965753424657534,0.9635761589403974,292.0
Brute Force,0.9924760601915185,0.9108600125549278,0.9499181669394435,1593.0
DoS/DDoS,0.9986666666666667,0.9986666666666667,0.9986666666666667,3000.0
Normal,0.9973181361045927,0.9916666666666667,0.9944843723884339,3000.0
Web Attack,0.38427947598253276,0.8712871287128713,0.5333333333333333,101.0
accuracy,0.9768344603055347,0.9768344603055347,0.9768344603055347,0.9768344603055347
macro avg,0.8610865293275237,0.9538111634133772,0.8879957396536551,7986.0
weighted avg,0.9867426938541519,0.9768344603055347,0.9802033135708862,7986.0
