,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8801004394224733,0.0,0.0006277463904582549,0.11927181418706842
DoS/DDoS,0.0,0.0,0.999,0.001,0.0
Normal,0.024333333333333332,0.0,0.002,0.9693333333333334,0.004333333333333333
Web Attack,0.0,0.019801980198019802,0.0,0.019801980198019802,0.9603960396039604
