,precision,recall,f1-score,support
Bot,0.7956403269754768,1.0,0.8861911987860395,292.0
Brute Force,0.9985754985754985,0.8801004394224733,0.9356022689356023,1593.0
DoS/DDoS,0.9986671109630123,0.999,0.9988335277453758,3000.0
Normal,0.9982847341337907,0.97,0.9839391377852916,3000.0
Web Attack,0.32441471571906355,0.9603960396039604,0.485,101.0
accuracy,0.9639368895567243,0.9639368895567243,0.9639368895567243,0.9639368895567243
macro avg,0.8231164772733685,0.9618992958052868,0.8579132266504619,7986.0
weighted avg,0.9825543659260759,0.9639368895567243,0.9700081694279916,7986.0
