model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7497338537970192,0.4961902939697702,0.5195190407224815,1.5084905766145071,0.07484466650558523,0.15805480852886808,0.5002349990774524,1.613256700002239,0.10250850000011269,22544
extra_trees_chi2,0.7493789921930447,0.5555829705595904,0.5772475925692652,1.4229894030708996,0.06615441479711838,0.12656119327682128,0.5198221932280274,1.6397464000001492,0.13079070000094362,22544
cfrg_forest_chi2,0.7500443577004968,0.49731012229196636,0.5203697098230056,2.321931043357868,0.09897758255973607,0.2458403177533301,0.42296221407827017,9.959126800000377,1.276198800002021,22544
