,precision,recall,f1-score,support
DoS,0.9628813559322034,0.7617323679270582,0.850576433597844,7458.0
Normal,0.6495632436893871,0.972505406240346,0.7788865979381443,9711.0
Probe,0.8274082568807339,0.5960346964064436,0.6929171668667466,2421.0
R2L,0.9794721407624634,0.12127814088598403,0.2158319870759289,2754.0
U2R,0.35,0.035,0.06363636363636363,200.0
accuracy,0.7500443577004968,0.7500443577004968,0.7500443577004968,0.7500443577004968
macro avg,0.7538649994529576,0.49731012229196636,0.5203697098230056,22544.0
weighted avg,0.8099582805880985,0.7500443577004968,0.7182420076503201,22544.0
