,precision,recall,f1-score,support
DoS,0.9611331836241147,0.7460445159560204,0.8400392541707556,7458.0
Normal,0.6652589464325406,0.92462156317578,0.7737849017580145,9711.0
Probe,0.6836091410559496,0.7166460140437836,0.6997378503730591,2421.0
R2L,0.9618573797678275,0.21060275962236746,0.34554661900506406,2754.0
U2R,0.3076923076923077,0.18,0.22712933753943218,200.0
accuracy,0.7493789921930447,0.7493789921930447,0.7493789921930447,0.7493789921930447
macro avg,0.7159101917145481,0.5555829705595904,0.5772475925692652,22544.0
weighted avg,0.7981712352816963,0.7493789921930447,0.7305874969206256,22544.0
