,precision,recall,f1-score,support
Benign,0.9997778271495223,1.0,0.9998889012331963,9000.0
Gafgyt,1.0,0.9996666666666667,0.9998333055509252,9000.0
Mirai,0.9997778024663926,0.9998888888888889,0.9998333425920782,9000.0
accuracy,0.9998518518518519,0.9998518518518519,0.9998518518518519,0.9998518518518519
macro avg,0.9998518765386383,0.9998518518518519,0.9998518497920665,27000.0
weighted avg,0.9998518765386383,0.9998518518518519,0.9998518497920665,27000.0
