,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8811881188118812,0.0,0.019801980198019802,0.09900990099009901
DoS/DDoS,0.0,0.0,1.0,0.0,0.0
Normal,0.019801980198019802,0.0,0.009900990099009901,0.9405940594059405,0.0297029702970297
Web Attack,0.0,0.019801980198019802,0.0,0.0,0.9801980198019802
