,precision,recall,f1-score,support
Bot,0.9901960784313726,1.0,0.9950738916256158,101.0
Brute Force,0.9473684210526315,0.8910891089108911,0.9183673469387755,101.0
DoS/DDoS,0.9901960784313726,1.0,0.9950738916256158,101.0
Normal,0.99,0.9801980198019802,0.9850746268656716,101.0
Web Attack,0.8962264150943396,0.9405940594059405,0.9178743961352657,101.0
accuracy,0.9623762376237623,0.9623762376237623,0.9623762376237623,0.9623762376237623
macro avg,0.9627973986019432,0.9623762376237623,0.9622928306381888,505.0
weighted avg,0.9627973986019432,0.9623762376237623,0.9622928306381888,505.0
