model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,brier_macro_mean,brier_macro_std,ece_mean,ece_std,mce_mean,mce_std,train_seconds_mean,train_seconds_std,predict_seconds_mean,predict_seconds_std
cfrg_forest_chi2,0.963036303630363,0.0041221108900319605,0.963036303630363,0.0041221108900319605,0.96518591173275,0.004639434657585455,0.963036303630363,0.0041221108900319605,0.9632145340695244,0.004152951167311287,0.14093141285122243,0.012827516550444324,0.013576811442585492,0.0014262085326519952,0.019781555607924297,0.004211699536137389,0.15219797552791062,0.08980851300685634,0.41614793333186145,0.006881009287696237,0.031105966661319446,0.001967909543907933
equal_rf_all,0.961056105610561,0.0022865357195628842,0.961056105610561,0.0022865357195628842,0.9615971841894299,0.0021118907459612888,0.961056105610561,0.0022865357195628842,0.9609966552585751,0.002253411758910939,0.12236926153091747,0.0019616299717763147,0.012542188860751298,0.00030888953429174677,0.025231768500577883,0.0013226735848754605,0.29852677088032614,0.08376353896415195,0.2354215333277049,0.021682888380704778,0.028294166666455567,0.00021371944746379832
equal_rf_chi2,0.963036303630363,0.0041221108900319605,0.963036303630363,0.0041221108900319605,0.96518591173275,0.004639434657585455,0.963036303630363,0.0041221108900319605,0.9632145340695244,0.004152951167311287,0.13569287582604941,0.0043660665170132725,0.01345344616142923,0.00033993423543642547,0.02613220784470754,0.0011015026563300342,0.4507346565674067,0.1645209799307866,0.24958623333562477,0.03540747037463819,0.028427566663594916,0.0010233369473308543
extra_trees_chi2,0.961056105610561,0.0011432678597814543,0.961056105610561,0.0011432678597814543,0.9627859078745628,0.0010025455445124571,0.961056105610561,0.0011432678597814543,0.9609470345591786,0.0011879840568500026,0.15179495634864693,0.0020554848559277412,0.014299744140969439,0.0001421421387545679,0.03697586522050774,0.0010568290159751166,0.4941423636741187,0.12412597116784395,0.1308336000026126,0.005925338356682428,0.029557999999572832,0.0005395202655436532
