model,accuracy,balanced_accuracy,macro_f1,train_seconds,predict_seconds,feature_count,test_samples,log_loss,brier_macro,ece
rf_all,0.8635767380848273,0.6034873219135913,0.5656240193645672,4.17677960000583,0.4454993999970611,43,82332,0.39354287609631483,0.01692300121622566,0.05228975352473173
rf_chi2,0.8635767380848273,0.6034873219135913,0.5656240193645672,4.289590500004124,0.45230490001267754,43,82332,0.39354287609631483,0.016923001216225655,0.05228975352473173
extra_trees_chi2,0.8551717436719622,0.5870276400829184,0.5280080312031409,3.238000999990618,0.4749205999833066,43,82332,0.4456795808282477,0.019412645615428454,0.04888513215984564
xgboost_chi2,0.8862653646212895,0.5628090069283072,0.5528979733843935,7.1239444999955595,0.3652390000061132,43,82332,0.29198401670248303,0.014058291732501565,0.017601223729789325
