,precision,recall,f1-score,support
Bot,0.9573770491803278,0.9965870307167235,0.9765886287625418,293.0
Brute Force,0.9792611795204148,0.9485247959824231,0.9636479591836735,1593.0
DoS/DDoS,0.9993326659993327,0.9986662220740247,0.9989993328885924,2999.0
Normal,0.9973270965586368,0.995,0.9961621892207575,3000.0
Web Attack,0.4527027027027027,0.6633663366336634,0.5381526104417671,101.0
accuracy,0.9829701978462309,0.9829701978462309,0.9829701978462309,0.9829701978462309
macro avg,0.877200138792283,0.9204288770813669,0.8947101440994665,7986.0
weighted avg,0.9861228978671099,0.9829701978462309,0.9842312356444772,7986.0
