,precision,recall,f1-score,support
Bot,0.9862068965517241,0.9761092150170648,0.9811320754716981,293.0
Brute Force,0.9612742036227357,0.9661016949152542,0.9636819035691923,1593.0
DoS/DDoS,0.9986653319986654,0.9979993331110371,0.9983322214809873,2999.0
Normal,0.9953395472703063,0.9966666666666667,0.9960026648900733,3000.0
Web Attack,0.4148936170212766,0.38613861386138615,0.4,101.0
accuracy,0.9825945404457801,0.9825945404457801,0.9825945404457801,0.9825945404457801
macro avg,0.8712759192929417,0.8646031047142818,0.8678297730823903,7986.0
weighted avg,0.9821172871092835,0.9825945404457801,0.9823470194578802,7986.0
