tree_score,tree_weight
0.887997133532717,0.009857729223514569
0.9468306498430975,0.010510844927556351
0.9275569448052305,0.010296885942530002
0.921052701237928,0.01022468179966852
0.9047798299201485,0.010044035316609039
0.948228976340866,0.0105263678650305
0.871584129484847,0.009675527115491425
0.9262928050966229,0.010282852623640157
0.9244596652467661,0.010262502787377949
0.8484503488364471,0.009418717113593544
0.8845258977101178,0.009819194749113759
0.8637113480081078,0.009588130720725192
0.8763755211261394,0.009728716748227867
0.8767644930192269,0.00973303475720877
0.8780079532990062,0.009746838512058159
0.9386525320282202,0.010420058968984335
0.8592076851722013,0.009538135189125104
0.8926328097572547,0.009909190246600901
0.9524834929774226,0.010573597604177537
0.8621895755274778,0.009571237399240977
0.8613176663398093,0.009561558263627862
0.8713115083631264,0.009672500725994156
0.8963663222788497,0.00995063627621141
0.9488809283528772,0.010533605237943583
0.8856637762065812,0.009831826431901697
0.8638840031607836,0.009590047379777176
0.8754993634925757,0.009718990450267405
0.9315674255901716,0.010341406619614548
0.8866651769843805,0.00984294306430847
0.864356218482308,0.009595289480904528
0.93244982072234,0.0103512021605601
0.8522522212626804,0.009460922012128536
0.9110822113803362,0.010113998571614827
0.8773428237723548,0.009739454854471112
0.9155095802204629,0.010163147157292033
0.8623666898506274,0.00957320355991119
0.8555642008996195,0.009497688570512364
0.9188657278141713,0.010200404027797089
0.9292322395663449,0.010315483527478188
0.8710154166442108,0.009669213787466798
0.8709008912159695,0.00966794243126735
0.8918876042778026,0.009900917659274987
0.8867346955762058,0.009843714795914726
0.9096720033198273,0.010098343735935354
0.883563668715761,0.009808512965897142
0.8571892505603784,0.009515728380468482
0.869188906419471,0.009648937547218347
0.8733815982697255,0.009695480964327109
0.9183070335266634,0.010194201916554837
0.9421370808251787,0.010458741231808594
0.8469034006519605,0.009401544314549933
0.9134540728633656,0.010140328801040618
0.8819629610387709,0.009790743378305145
0.9640697207171378,0.010702217271366754
0.9134980856246757,0.010140817390324288
0.9607741386537075,0.010665632743795265
0.9227976843625079,0.010244053000871904
0.945703974384746,0.010498337610616023
0.9455475804433627,0.0104966014686082
0.9186809897907985,0.010198353235803596
0.9385523333851843,0.010418946655605934
0.8905424942076282,0.009885985481740996
0.9312576047775817,0.010337967273288996
0.8937878174970194,0.00992201208252773
0.9494841724045481,0.010540301899782346
0.9312574444225632,0.010337965493174745
0.9296428609705641,0.010320041869462991
0.9352052794723015,0.010381790734799742
0.8451039743506895,0.009381568735163758
0.9165789436168289,0.01017501824831793
0.8703347241666354,0.009661657364281376
0.8934260489294807,0.009917996059901416
0.8652631967863609,0.009605357921663314
0.8733745030582309,0.009695402199800677
0.8835516550478669,0.00980837960118164
0.8776041115558038,0.009742355431647979
0.9420555391488378,0.010457836030952143
0.9122635449970197,0.010127112653266825
0.9458044740020787,0.01049945326513485
0.9112841952734859,0.010116240811427311
0.9500550252362905,0.010546638984024274
0.8549040966986569,0.009490360699479155
0.9229969357325795,0.010246264906720929
0.8971595426178327,0.009959441880442543
0.8665362467304698,0.00961949015381039
0.9237576139132372,0.010254709257775668
0.8878152286012597,0.00985570988190747
0.8640667281386447,0.009592075824786857
0.9455152992088932,0.01049624311196899
0.8909252337616703,0.009890234305013502
0.9451185338439425,0.010491838587015865
0.9475675427785794,0.010519025236647883
0.8663648465767558,0.009617587426605113
0.8909436443806907,0.009890438682809652
0.9052292215646764,0.01004902405022064
0.9086867273911045,0.010087406106804562
0.8759365914333095,0.009723844153602635
0.9000221306102439,0.00999121970521477
0.9167327866073505,0.010176726072010402
0.8652650546364132,0.009605378545809565
