,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,0.9863481228668942,0.0,0.0,0.013651877133105802,0.0
Brute Force,0.0,0.9968612680477087,0.0,0.003138731952291274,0.0
DoS/DDoS,0.0,0.001333777925975325,0.9886628876292097,0.009669889963321108,0.00033344448149383126
Normal,0.018333333333333333,0.026,0.02666666666666667,0.9273333333333333,0.0016666666666666668
Web Attack,0.0,0.9207920792079208,0.009900990099009901,0.039603960396039604,0.0297029702970297
