,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8945386064030132,0.0,0.0,0.10546139359698682
DoS/DDoS,0.0,0.0,0.9969989996665555,0.0016672224074691564,0.001333777925975325
Normal,0.014,0.0,0.0023333333333333335,0.9826666666666667,0.001
Web Attack,0.0,0.0594059405940594,0.0,0.009900990099009901,0.9306930693069307
