,precision,recall,f1-score,support
Bot,0.8401162790697675,0.9863481228668942,0.9073783359497645,293.0
Brute Force,0.9002267573696145,0.9968612680477087,0.9460828120345547,1593.0
DoS/DDoS,0.9734077478660539,0.9886628876292097,0.9809760132340778,2999.0
Normal,0.9844247787610619,0.927,0.9548497854077254,3000.0
Web Attack,0.14285714285714285,0.009900990099009901,0.018518518518518517,101.0
accuracy,0.9546706736789381,0.9546706736789381,0.9546706736789381,0.9546706736789381
macro avg,0.7682065411847281,0.7817546537285646,0.7615610930289283,7986.0
weighted avg,0.9475542246204973,0.9546706736789381,0.9493286454153358,7986.0
