,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,0.9931740614334471,0.0,0.0,0.006825938566552901,0.0
Brute Force,0.0,0.9485247959824231,0.0,0.0,0.0514752040175769
DoS/DDoS,0.0,0.00033344448149383126,0.9983327775925308,0.0010003334444814939,0.00033344448149383126
Normal,0.0023333333333333335,0.0003333333333333333,0.0023333333333333335,0.995,0.0
Web Attack,0.0,0.37623762376237624,0.0,0.019801980198019802,0.6039603960396039
