,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.9139987445072191,0.0,0.0006277463904582549,0.08537350910232266
DoS/DDoS,0.0,0.0,0.9983327775925308,0.0016672224074691564,0.0
Normal,0.006,0.0,0.0013333333333333333,0.9926666666666667,0.0
Web Attack,0.0,0.12871287128712872,0.0,0.019801980198019802,0.8514851485148515
