,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8788449466415568,0.0,0.0018832391713747645,0.11927181418706842
DoS/DDoS,0.0,0.0,0.9993331110370124,0.00033344448149383126,0.00033344448149383126
Normal,0.017333333333333333,0.0003333333333333333,0.0023333333333333335,0.9746666666666667,0.005333333333333333
Web Attack,0.0,0.019801980198019802,0.0,0.019801980198019802,0.9603960396039604
