,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.9177652228499686,0.0,0.0012554927809165098,0.08097928436911488
DoS/DDoS,0.0,0.0,0.9986662220740247,0.001333777925975325,0.0
Normal,0.007,0.0,0.0013333333333333333,0.9916666666666667,0.0
Web Attack,0.0,0.1188118811881188,0.0,0.019801980198019802,0.8613861386138614
