,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,0.9931740614334471,0.0,0.0,0.006825938566552901,0.0
Brute Force,0.0,0.9478970495919649,0.0,0.0,0.052102950408035156
DoS/DDoS,0.0,0.00033344448149383126,0.9986662220740247,0.0010003334444814939,0.0
Normal,0.0023333333333333335,0.0,0.0023333333333333335,0.9953333333333333,0.0
Web Attack,0.0,0.38613861386138615,0.0,0.019801980198019802,0.594059405940594
