,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8970495919648462,0.0,0.0,0.1029504080351538
DoS/DDoS,0.0,0.0,0.9966655551850617,0.0020006668889629878,0.001333777925975325
Normal,0.009,0.0,0.0013333333333333333,0.988,0.0016666666666666668
Web Attack,0.0,0.06930693069306931,0.0,0.009900990099009901,0.9207920792079208
