,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.8807281858129316,0.0,0.0018832391713747645,0.11738857501569366
DoS/DDoS,0.0,0.0,0.9983327775925308,0.0006668889629876625,0.0010003334444814939
Normal,0.017666666666666667,0.0003333333333333333,0.0016666666666666668,0.975,0.005333333333333333
Web Attack,0.0,0.019801980198019802,0.0,0.019801980198019802,0.9603960396039604
