,precision,recall,f1-score,support
Bot,0.9512987012987013,1.0,0.9750415973377704,293.0
Brute Force,0.990521327014218,0.9183929692404269,0.9530944625407166,1593.0
DoS/DDoS,0.9986653319986654,0.9979993331110371,0.9983322214809873,2999.0
Normal,0.9969899665551839,0.9936666666666667,0.9953255425709516,3000.0
Web Attack,0.40186915887850466,0.8514851485148515,0.546031746031746,101.0
accuracy,0.9787127473077887,0.9787127473077887,0.9787127473077887,0.9787127473077887
macro avg,0.8678688971490548,0.9523088235065964,0.8935651139924344,7986.0
weighted avg,0.9871258463298831,0.9787127473077887,0.9816041614238505,7986.0
