model,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,log_loss_mean,log_loss_std,brier_macro_mean,brier_macro_std,ece_mean,ece_std,mce_mean,mce_std,train_seconds_mean,train_seconds_std,predict_seconds_mean,predict_seconds_std
cost_only_rf_chi2,0.9711995992987728,0.001194514401974681,0.9602411587801133,0.0008140841517766598,0.8453400837899864,0.005005184047724071,0.9602411587801133,0.0008140841517766598,0.8756227547095006,0.002951223587364389,0.0684135404252185,0.0016009232526042996,0.008191719004602199,0.00016741157510075599,0.006628840813105118,0.0012622857631721723,0.3695283405963259,0.258404364404415,2.447593233334677,0.023465966253574725,0.1436306333343964,0.006790820024795166
decision_tree_chi2,0.9818432256448785,0.0002168859012733278,0.9070546406842724,0.0010718673898236226,0.8730845744744196,0.0008669610337581543,0.9070546406842724,0.0010718673898236226,0.8867949752261067,0.000743301533527279,0.4144733525961983,0.007168968022351252,0.0068414070731682465,0.00010701064348239325,0.01683139805253953,0.00017883099772237712,0.335010036190931,0.0,0.6986397000000579,0.019275087709286265,0.0013914666706114076,0.00012214509154007973
drc_forest_chi2,0.9713665581434175,0.0011835250754451752,0.9603496752061439,0.0007178143117855596,0.845945320886035,0.004671126614492935,0.9603496752061439,0.0007178143117855596,0.8760674997508566,0.0028518525979429267,0.06858815391252955,0.0015943260411177317,0.008219668692365019,0.00016519861484550616,0.006711882478065578,0.0011745586302560733,0.26342822115362413,0.13702641435091964,2.4902299999982156,0.04300507363621483,0.14087563333305297,0.00826548288699828
equal_rf_all,0.9777944736622423,0.00036147650212223437,0.9527619688748109,0.0013312101734169843,0.8641829884114202,0.0007521720948072198,0.9527619688748109,0.0013312101734169843,0.8906215949721575,0.0013976575409142024,0.05417109437166465,0.0002494159543875043,0.006410872272973809,5.1649053368248534e-05,0.00671899822341964,0.0012573656009419937,0.3196808468620392,0.24898657657997586,0.7790322000000742,0.07411240053043625,0.028354433333637036,0.0010105331391103527
equal_rf_chi2,0.9785040487519826,0.0001912753858818148,0.9515795035581259,0.003000317534140749,0.8671822873136611,0.0009482562992803947,0.9515795035581259,0.003000317534140749,0.892963307951018,0.001545506212060035,0.05191163150440681,0.0009189396091836473,0.006094737676149278,9.210378445185499e-05,0.005772912918025576,0.000891850204997342,0.1795860036809702,0.06688317100751483,0.7793046999989505,0.08760368503188799,0.031822533337011315,0.0065577425652312525
extra_trees_chi2,0.9654395191585273,0.0003312986865845306,0.9626207115579465,0.0002854008068339118,0.8317373942027576,0.0009119482119143871,0.9626207115579465,0.0002854008068339118,0.8629724764491451,0.0007727555914369519,0.08847396956178893,0.0002498021069256332,0.010632384075157852,9.756647481316966e-05,0.021310079528478798,0.0011119671949967223,0.48297923255842007,0.2075795907034754,0.39816593333186273,0.009630590740327976,0.03591809999973824,0.007495016929613637
reliability_only_rf_chi2,0.9785040487519826,0.0001445906008489306,0.9528159360525995,0.0010452233119643988,0.8673956748466249,0.00017095968010897493,0.9528159360525995,0.0010452233119643988,0.8933456034098062,0.0003070521014321894,0.0520165904647606,0.0009040664918696159,0.006114792641822363,8.963376247542904e-05,0.006148608057818752,0.0010208935567875867,0.17242539567364598,0.02758425348082042,2.41842586666462,0.07034286480191172,0.14464146666432498,0.015519743293226545
scalar_weighted_rf_chi2,0.9785040487519826,0.00019127538588186327,0.9521977198053627,0.001882669491499187,0.8672891192209363,0.0005401140454447411,0.9521977198053627,0.001882669491499187,0.8931547674323448,0.0008299314866289651,0.05202288071392234,0.0009205542069549504,0.006113535662703282,9.105092032108959e-05,0.006073849682242764,0.0012527399697402463,0.16175260818028955,0.026992965676452724,1.917506933331121,0.05765737707639815,0.13243883333537573,0.01290498050307912
svm_chi2,0.9547958928124217,0.0002168859012733679,0.7830970079639882,0.0023250257375088393,0.7811151270297381,0.022023288072784225,0.7830970079639882,0.0023250257375088393,0.7640918368206199,0.004186630612572352,0.13679294629564234,6.561533514024845e-05,0.014498353428998766,4.090828083273134e-05,0.019088402734376602,0.0006054625535627562,0.4403484090077016,0.003370541375519832,60.137788900002,1.3164117598588359,2.4675748999992115,0.005572419241732766
