,precision,recall,f1-score,support
Bot,0.915625,1.0,0.9559543230016313,293.0
Brute Force,0.995125348189415,0.8970495919648462,0.9435457246616045,1593.0
DoS/DDoS,0.9986635482793184,0.9966655551850617,0.9976635514018691,2999.0
Normal,0.9976438909458095,0.988,0.9927985262100151,3000.0
Web Attack,0.34962406015037595,0.9207920792079208,0.5068119891008175,101.0
accuracy,0.972702228900576,0.972702228900576,0.972702228900576,0.972702228900576
macro avg,0.8513363695129839,0.9605014452715658,0.8793548228751875,7986.0
weighted avg,0.9863196204442813,0.972702228900576,0.9773027217892369,7986.0
