accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,dataset,model,seed,train_seconds,predict_seconds,test_samples,coverage,rejected_count
0.7155783899334403,0.5583182427252675,0.4946810237231576,0.5583182427252675,0.48392830009441823,0.6499661913086577,0.03330398923155836,0.07368442092390647,0.2342082479362394,0.06969120495076528,0.22618388912131068,0.2571340902117214,unsw,rccf,42,585.6190232999943,2.3036662000013166,82332,0.8949982995676043,8645
0.7155419520963903,0.5695263450776531,0.51632567346377,0.5695263450776531,0.5000708395362394,0.6508039840671879,0.033407930027562996,0.07355030583544493,0.24814039026143153,0.07028265051213717,0.22769538050446025,0.25719801575125295,unsw,rccf,2024,584.2827699000045,2.231727400001546,82332,0.8979011805859204,8406
0.7148982169751736,0.5724139360887691,0.5031932333025108,0.5724139360887691,0.49593023863496466,0.6479608704213312,0.033251516898445604,0.07308692908653243,0.23842096655948186,0.06979679596794319,0.22660224834343243,0.2578756264702874,unsw,rccf,3407,603.8844055000009,2.277388399998017,82332,0.8941116455327212,8718
