accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,log_loss,brier,ece,mce,aurc,risk_at_90,risk_at_95,dataset,model,seed,train_seconds,predict_seconds,test_samples,coverage,rejected_count
0.7161006655978235,0.5653533636025678,0.513080778244387,0.5653533636025678,0.4962249671253711,0.6508557495586069,0.03341842672972044,0.07362023512513201,0.25477044303389473,0.07024356085022615,0.2270745894006667,0.25652040503221846,unsw,rccf,2024,1049.7113267000022,3.8150287000025855,82332,0.8978161589661371,8413
