,precision,recall,f1-score,support
Bot,0.9805825242718447,1.0,0.9901960784313726,101.0
Brute Force,0.9090909090909091,0.8910891089108911,0.9,101.0
DoS/DDoS,0.99,0.9801980198019802,0.9850746268656716,101.0
Normal,0.9801980198019802,0.9801980198019802,0.9801980198019802,101.0
Web Attack,0.8921568627450981,0.900990099009901,0.896551724137931,101.0
accuracy,0.9504950495049505,0.9504950495049505,0.9504950495049505,0.9504950495049505
macro avg,0.9504056631819665,0.9504950495049505,0.950404089847391,505.0
weighted avg,0.9504056631819664,0.9504950495049505,0.9504040898473911,505.0
