model,accuracy,balanced_accuracy,macro_f1,log_loss,brier_macro,ece,mce,train_seconds,predict_seconds,test_samples
equal_rf_chi2,0.7241777194772385,0.5537762366823905,0.4898673044757496,0.6645914396931736,0.03304381969520992,0.062351018095035605,0.18373200777154364,3.6631357000005664,0.1938464000049862,82332
extra_trees_chi2,0.6819341203906136,0.5432521021192465,0.4502062541006713,0.7780431985989198,0.03784141831382829,0.055003728022789036,0.12440016043103233,2.6871814000041923,0.22261129999969853,82332
cfrg_forest_chi2,0.7100034008647913,0.5766740759152642,0.4889965571359708,0.8952616361603895,0.044400910729134144,0.2110499975354729,0.6212308456986692,16.67889439999999,5.3728129000010085,82332
