,Bot,Brute Force,DoS/DDoS,Normal,Web Attack
Bot,1.0,0.0,0.0,0.0,0.0
Brute Force,0.0,0.9108600125549278,0.0,0.0012554927809165098,0.08788449466415568
DoS/DDoS,0.0,0.0,0.999,0.001,0.0
Normal,0.006333333333333333,0.0,0.0013333333333333333,0.9923333333333333,0.0
Web Attack,0.0,0.1188118811881188,0.0,0.009900990099009901,0.8712871287128713
